-194.6982856483 0.0000000000
-189.3611400420 0.0000000000
-184.0242079168 0.0000000000
-178.6870489680 0.0000000000
-173.3502636110 0.0000000000
-168.0130379494 0.0000000000
-162.6760924816 0.0120510658
-157.3387067092 0.0316600316
-152.0019613798 0.0494512050
-146.6647624033 0.0638258051
-141.3281371571 0.0805606841
-135.9910849488 0.0958684182
-130.6541795087 0.1098872883
-125.3171273004 0.1300165802
-119.9801017772 0.1513492387
-114.6429561710 0.1804290844
-109.3061041011 0.2042098112
-103.9688250693 0.2297544028
-98.6317461758 0.2592334512
-93.2947339952 0.2817760087
-87.9577618423 0.3028085014
-82.6203360422 0.3326305913
-77.2830970380 0.3478355124
-71.9460715149 0.3737804276
-66.6091260471 0.4039770682
-61.2722873198 0.4349526128
-55.9349949454 0.4786204961
-50.5979293945 0.5425762304
-45.2609972693 0.6079118763
-39.9241985697 0.6614579591
-34.5864125204 0.7224941948
-29.2488266095 0.7787650828
-23.9119745397 0.8518811369
-18.5751491550 0.8958726947
-13.2385505938 0.9651407148
-7.9003909527 0.9889742828
-2.5627916993 0.9965610943
2.7739669726 0.9917006173
8.1105255060 0.9561657896
13.4470440117 0.9237449813
18.7860175492 0.9057442930
24.1240037370 0.9300489361
29.4608024366 0.9585910289
34.7980681259 1.0000000000
40.1351470193 0.9907090532
45.4709717118 0.9473800741
50.8080772903 0.8903487908
56.1449827304 0.8507029767
61.4816346618 0.7898732748
66.8189670639 0.7556296570
72.1562194107 0.7624485311
77.4940321451 0.7543298710
82.8312177791 0.7393807963
88.1672959802 0.7073899755
93.5041347075 0.6498689677
98.8411468881 0.5996435673
104.1786127159 0.5709783744
109.5164254503 0.5325676498
114.8521300596 0.4649937611
120.1889954720 0.4232306827
125.5259409398 0.3971249650
130.8629397779 0.3653020363
136.2000987267 0.3263640878
141.5372043052 0.3161388238
146.8746567904 0.2886526704
152.2118824521 0.2470967508
157.5491081137 0.2204256683
162.8851863148 0.1592611285
168.2200503427 0.1147218642
173.5569691253 0.0788658774
178.8939012506 0.0498126251
184.2308867460 0.0282892389
189.5679522969 0.0043925081
194.9054981801 0.0000000000
200.2432308591 0.0000000000
205.5815906387 0.0000000000
210.9183359680 0.0000000000
216.2545609373 0.0000000000
221.5907592216 0.0000000000
226.9276646616 0.0000000000
