-199.9741663302 0.0000048918
-193.3026576027 0.0000154268
-186.6313756987 0.0000450712
-179.9596534902 0.0001618349
-173.2883715862 0.0002702858
-166.6169295715 0.0001832275
-159.9458344634 0.0001556660
-153.2744324764 0.0002221203
-146.6033640534 0.0039415906
-139.9321355197 0.0172750539
-133.2605467368 0.0442314423
-126.5889579538 0.0841374209
-119.9180896694 0.1319143269
-113.2469278485 0.1796424374
-106.5757793702 0.2295901180
-99.9040705041 0.2791776830
-93.2331488494 0.3163890446
-86.5619336583 0.3388535877
-79.8907318097 0.3795106873
-73.2195566462 0.4316371935
-66.5485149084 0.4630733370
-59.8771796342 0.4931722402
-53.2053240000 0.5298258855
-46.5335083935 0.6065469310
-39.8627868772 0.6839268575
-33.1915450009 0.7641255396
-26.5199161903 0.8103759543
-19.8485008607 0.8285484199
-13.1773924101 0.8162224955
-6.5064974404 0.8588105738
0.1655316471 0.8885512127
6.8369736618 0.9019161478
13.5078819740 0.9231026466
20.1790437949 0.8964518438
26.8508460588 0.9292985067
33.5229818869 0.9686460375
40.1947441231 0.9846060650
46.8652921861 1.0000000000
53.5358802767 0.9746479340
60.2070287551 0.9170131590
66.8779370672 0.8630386356
73.5495125076 0.7746640316
80.2211680034 0.7251710627
86.8923031391 0.6498184711
93.5630246554 0.5561295666
100.2344533276 0.5265911596
106.9059353700 0.4995770570
113.5772039314 0.4382709411
120.2484057800 0.4005248454
126.9201813588 0.3314253236
133.5913565222 0.2806770798
140.2620246683 0.2337805408
146.9333065722 0.1985020970
153.6047485870 0.1564189401
160.2761505740 0.1047278035
166.9479128103 0.0682191382
173.6193948527 0.0431158996
180.2904899607 0.0284231471
186.9616250965 0.0150188086
193.6330270835 0.0071947466
200.3040021085 0.0022459341
206.9751906146 0.0009067254
213.6463390929 0.0002106675
220.3172073774 0.0001106504
226.9887427900 0.0000871305
233.6602381750 0.0000330026
240.3324140308 0.0000033626
247.0044431183 0.0000038467
