-199.9741663302 0.0000000000
-193.3026576027 0.0000000000
-186.6313756987 0.0000000000
-179.9596534902 0.0000000000
-173.2883715862 0.0000000000
-166.6169295715 0.0000000000
-159.9458344634 0.0000000000
-153.2744324764 0.0024164119
-146.6033640534 0.0210340594
-139.9321355197 0.0524823335
-133.2605467368 0.0934317154
-126.5889579538 0.1400106453
-119.9180896694 0.1860774592
-113.2469278485 0.2299752392
-106.5757793702 0.2643753608
-99.9040705041 0.2893958147
-93.2331488494 0.3161710212
-86.5619336583 0.3566992057
-79.8907318097 0.3965622559
-73.2195566462 0.4229966735
-66.5485149084 0.4555156188
-59.8771796342 0.4974260157
-53.2053240000 0.5649122843
-46.5335083935 0.6270722346
-39.8627868772 0.6951428112
-33.1915450009 0.7517674700
-26.5199161903 0.8060575439
-19.8485008607 0.8365668196
-13.1773924101 0.8710165999
-6.5064974404 0.8696663626
0.1655316471 0.8864176638
6.8369736618 0.9159023182
13.5078819740 0.9093785688
20.1790437949 0.9400637842
26.8508460588 0.9608758005
33.5229818869 0.9753862892
40.1947441231 0.9976532320
46.8652921861 1.0000000000
53.5358802767 0.9849589434
60.2070287551 0.9427251676
66.8779370672 0.8667003486
73.5495125076 0.8095318306
80.2211680034 0.7146889211
86.8923031391 0.6482177547
93.5630246554 0.6002212426
100.2344533276 0.5341142525
106.9059353700 0.4892172572
113.5772039314 0.4480828430
120.2484057800 0.3871210368
126.9201813588 0.3569429921
133.5913565222 0.3192710768
140.2620246683 0.2913019535
146.9333065722 0.2534614099
153.6047485870 0.2283553709
160.2761505740 0.2144697845
166.9479128103 0.1795936914
173.6193948527 0.1444977369
180.2904899607 0.1096870789
186.9616250965 0.0889876279
193.6330270835 0.0604239297
200.3040021085 0.0396770759
206.9751906146 0.0310787273
213.6463390929 0.0168819628
220.3172073774 0.0067382590
226.9887427900 0.0006300856
233.6602381750 0.0000000000
240.3324140308 0.0000000000
247.0044431183 0.0000000000
