-169.6702581179 0.0000000000
-162.9989762140 0.0000000000
-156.3276943100 0.0016257325
-149.6562256102 0.0754678464
-142.9851038170 0.1839333420
-136.3138485981 0.2731547900
-129.6423265280 0.3220971739
-122.9709912538 0.3526894720
-116.2999228309 0.3985650539
-109.6283073628 0.4465899938
-102.9570654865 0.4878724922
-96.2858236103 0.5208875968
-89.6152888899 0.5680932696
-82.9439803008 0.6004863899
-76.2723915178 0.6300646457
-69.6006426242 0.6635236829
-62.9299344504 0.6837207597
-56.2585858337 0.7042970399
-49.5868769676 0.7688187283
-42.9156484339 0.8041707144
-36.2439128828 0.8563824453
-29.5727777470 0.8975272789
-22.9013090472 0.9052654343
-16.2301605689 0.9531564304
-9.5588920075 0.9891995299
-2.8874900204 0.9847610615
3.7835116897 1.0000000000
10.4555140921 0.9911626017
17.1266625704 0.9198929865
23.7984248067 0.8765777253
30.4700669599 0.8288587939
37.1415623449 0.7953101913
43.8126307678 0.7722581170
50.4828452667 0.7310864533
57.1552612885 0.6935511198
63.8256092130 0.6689413845
70.4965575529 0.6084704510
77.1676926887 0.5634506973
83.8386010008 0.5298459137
90.5105900607 0.4927838931
97.1814850303 0.4370068575
103.8525134256 0.3787278447
110.5241689213 0.3285276957
117.1949304653 0.2960473149
123.8672797743 0.2675658228
130.5385349932 0.2383514576
137.2092031392 0.2210719291
143.8801247940 0.1952367086
150.5547023112 0.1675144459
157.2279055443 0.1505842635
163.8982801540 0.1388081198
170.5697221687 0.1251032549
177.2420447926 0.1039927366
183.9105247582 0.0770826605
190.5846886559 0.0575105857
197.2554768850 0.0385203366
203.9276794259 0.0302796193
210.5983208868 0.0167954926
217.2700831231 0.0093440185
223.9414717675 0.0077233747
230.6135675679 0.0062637747
237.2852630913 0.0000000000
243.9515815616 0.0000000000
