-199.9741663302 0.0000000000
-193.3026576027 0.0012163458
-186.6313756987 0.0019573593
-179.9596534902 0.0025059453
-173.2883715862 0.0025250870
-166.6169295715 0.0013294334
-159.9458344634 0.0015824211
-153.2744324764 0.0017723784
-146.6033640534 0.0042586948
-139.9321355197 0.0168167784
-133.2605467368 0.0620586510
-126.5889579538 0.1191169330
-119.9180896694 0.1466309748
-113.2469278485 0.1868566859
-106.5757793702 0.2181821248
-99.9040705041 0.2457662590
-93.2331488494 0.2770439878
-86.5619336583 0.3022723170
-79.8907318097 0.3305529548
-73.2195566462 0.3479064017
-66.5485149084 0.4039485649
-59.8771796342 0.4590609478
-53.2053240000 0.4792146769
-46.5335083935 0.4716552475
-39.8627868772 0.5645566905
-33.1915450009 0.7067989819
-26.5199161903 0.7186621702
-19.8485008607 0.7446605940
-13.1773924101 0.7046058138
-6.5064974404 0.8023760547
0.1655316471 0.7704970783
6.8369736618 0.8229620765
13.5078819740 0.8182087078
20.1790437949 0.8679171372
26.8508460588 0.7599300477
33.5229818869 0.9187246249
40.1947441231 0.8447062537
46.8652921861 0.8944671511
53.5358802767 1.0000000000
60.2070287551 0.7470450328
66.8779370672 0.8241089007
73.5495125076 0.8171783841
80.2211680034 0.6086894293
86.8923031391 0.6531978490
93.5630246554 0.5313865492
100.2344533276 0.5175260907
106.9059353700 0.4467916093
113.5772039314 0.3895287212
120.2484057800 0.4444643049
126.9201813588 0.3211610797
133.5913565222 0.2769510589
140.2620246683 0.2279886492
146.9333065722 0.2901725269
153.6047485870 0.2205075931
160.2761505740 0.2152500423
166.9479128103 0.1491065793
173.6193948527 0.1287401109
180.2904899607 0.1203969699
186.9616250965 0.1226857182
193.6330270835 0.0460088812
200.3040021085 0.0412201994
206.9751906146 0.0234776953
213.6463390929 0.0093539722
220.3172073774 0.0051743748
226.9887427900 0.0031918656
233.6602381750 0.0047259070
240.3324140308 0.0011413927
247.0044431183 0.0010853722
