-189.8157921311 0.0000000000
-186.4800577811 0.0041047920
-183.1446836804 0.0038784743
-179.8088959603 0.0028650367
-176.4734017765 0.0041155599
-173.1374939732 0.0028346873
-169.8019997894 0.0013244436
-166.4660386159 0.0030632127
-163.1305844598 0.0051939897
-159.7948234248 0.0043828371
-156.4594359815 0.0033762572
-153.1236082336 0.0027845852
-149.7883141883 0.0052937709
-146.4523663574 0.0046113475
-143.1169255438 0.0078234439
-139.7807909170 0.0116519420
-136.4452700481 0.0184086746
-133.1095490407 0.0223915335
-129.7741215698 0.0302059062
-126.4384272475 0.0314368214
-123.1028530084 0.0327715708
-119.7671453436 0.0375901183
-116.4315310767 0.0466103515
-113.0959835227 0.0525444481
-109.7601157471 0.0598172525
-106.4247016187 0.0737172263
-103.0889005560 0.0786405680
-99.7534197148 0.0803493672
-96.4172183751 0.1074233352
-93.0820977831 0.1080793926
-89.7462033224 0.1297193356
-86.4103622320 0.1460832538
-83.0746545672 0.1608669779
-79.7396674008 0.1629592438
-76.4035060888 0.1664077267
-73.0682654138 0.1617957687
-69.7324109808 0.1868988218
-66.3970769078 0.2055562480
-63.0611157342 0.1964894243
-59.7258350315 0.2227609316
-56.3899272282 0.2374484969
-53.0546598680 0.2844256834
-49.7186720094 0.2745861659
-46.3833512789 0.2930763104
-43.0472967075 0.3241395010
-39.7117624960 0.3143846663
-36.3759080630 0.3291528221
-33.0405606474 0.3849821973
-29.7049330380 0.4083821895
-26.3692520583 0.4291344798
-23.0335177084 0.3979403579
-19.6978900990 0.4914719300
-16.3621824342 0.5211499577
-13.0262746309 0.5326892649
-9.6908738451 0.5532445667
-6.3551128100 0.6022801673
-3.0196586540 0.5904400656
0.3162624919 0.6002361472
3.6515698797 0.5974448281
6.9876778215 0.6612576370
10.3230652647 0.6303549564
13.6593066321 0.6996701587
16.9944405666 0.6186038174
20.3306285637 0.7888722312
23.6659492942 0.7886574498
27.0025242256 0.7520718801
30.3374046515 0.7224480937
33.6731656865 0.6518513386
37.0086465278 0.7573897004
40.3446077013 0.8407726994
43.6796215527 0.9075749281
47.0155960688 0.9600063487
50.3512637059 0.7888234255
53.6863976405 0.9007954235
57.0226390078 0.9578124041
60.3584534132 0.9392998033
63.6938675416 1.0000000000
67.0301756217 0.9931104255
70.3654029542 0.8150439439
73.7009238231 0.9032443894
77.0371385054 0.9424218397
80.3722724399 0.9780366861
83.7074997724 0.9608099483
87.0434742885 0.9216408458
90.3793954343 0.9304991033
93.7150630714 0.9214524475
97.0513044388 0.8990521021
100.3865984841 0.8142182058
103.7224529171 0.6704041549
107.0575868517 0.8166230200
110.3943886067 0.7584251886
113.7306700017 0.6760845922
117.0664577219 0.8505422251
120.4021653867 0.6087197500
123.7377396259 0.7430373035
127.0728735604 0.6793153401
130.4088881042 0.5555484706
133.7437818726 0.6218722933
137.0803034338 0.6529338418
140.4153172853 0.6239082604
143.7510116075 0.5144798466
147.0867192723 0.4224895325
150.4239079617 0.4042327310
153.7599758757 0.4178516686
157.0955501149 0.4165989415
160.4308041325 0.4537832329
163.7661648907 0.4560262893
167.1030333585 0.3803427606
170.4371932859 0.2949930105
173.7733145702 0.3464564641
177.1083551068 0.3571575744
180.4446631870 0.2312900312
183.7820119871 0.2950211767
187.1185202058 0.1539985650
190.4538142511 0.1838060863
193.7908428297 0.0759198608
197.1249360443 0.0866702313
200.4618578824 0.0400301428
203.7974187790 0.0199718104
207.1295239516 0.0206468049
210.4615490688 0.0167869444
213.7974568720 0.0060125750
217.1329377132 0.0050508083
220.4689922847 0.0049974352
223.8044330982 0.0046620977
227.1400340225 0.0040972803
230.4756616319 0.0022839389
233.8111558157 0.0026899802
237.1487180969 0.0008446115
240.4888955205 0.0019610339
243.8251635730 0.0020009055
247.1615917363 0.0023261008
