-242.6009565993 0.0011809579
-235.9294478718 0.0021325332
-229.2581659678 0.0029231841
-222.5864437592 0.0035469703
-215.9151618553 0.0033886733
-209.2437198405 0.0022085362
-202.5726247325 0.0025746851
-195.9012227454 0.0029688402
-189.2301543225 0.0071272395
-182.5589257888 0.0249745714
-175.8873370058 0.0735507480
-169.2157482229 0.1283327817
-162.5448799384 0.1591503461
-155.8737181175 0.1991513715
-149.2025696392 0.2312892064
-142.5308607732 0.2600673491
-135.8599391185 0.2920195481
-129.1887239273 0.3180487192
-122.5175220787 0.3458649403
-115.8463469153 0.3698814812
-109.1753051775 0.4272876229
-102.5039699033 0.4792727052
-95.8321142691 0.4963138474
-89.1602986625 0.5031048039
-82.4895771463 0.6066241816
-75.8183352700 0.7345928975
-69.1467064594 0.7496312196
-62.4752911298 0.7660318205
-55.8041826791 0.7447675860
-49.1332877095 0.8272643141
-42.4612586220 0.8064885922
-35.7898166072 0.8528356278
-29.1189082951 0.8557017983
-22.4477464742 0.8838888578
-15.7759442102 0.8113338531
-9.1038083822 0.9416201062
-2.4320461459 0.8831725671
4.2385019170 0.9431248661
10.9090900077 1.0000000000
17.5802384860 0.7857988145
24.2511467982 0.8533933102
30.9227222385 0.8166807412
37.5943777343 0.6382123791
44.2655128701 0.6600606716
50.9362343863 0.5492193280
57.6076630585 0.5266713307
64.2791451009 0.4555882237
70.9504136623 0.4128697940
77.6216155109 0.4434027125
84.2933910897 0.3272681593
90.9645662532 0.2808019728
97.6352343992 0.2462283313
104.3065163032 0.2914487172
110.9779583179 0.2285602491
117.6493603049 0.2141891937
124.3211225412 0.1521407041
130.9926045836 0.1335354417
137.6636996917 0.1259388787
144.3348348274 0.1163694171
151.0062368145 0.0476690985
157.6772118395 0.0407477858
164.3484003455 0.0229073747
171.0195488238 0.0098308953
177.6904171083 0.0058441172
184.3619525210 0.0043509372
191.0334479060 0.0052773698
197.7056237617 0.0016980518
204.3776528492 0.0019152370
211.0485611614 0.0013914045
217.7187756603 0.0000000000
