-287.52,-274.17,-260.82,-247.48,-234.13,-220.79,-207.44,-194.09,-180.75,-167.4,-154.05,-140.71,-127.36,-114.02,-100.67,-87.324,-73.978,-60.632,-47.285,-33.939,-20.593,-7.247,6.0992,19.445,32.791,46.138,59.484,72.83,86.176,99.522,112.87,126.21,139.56,152.91,166.25,179.6,192.95,206.29,219.64,232.98,246.33,259.68,273.02,286.37,299.71,313.06,326.41,339.75,353.1,366.45,379.79,393.14,406.48,419.83,433.18,446.52,459.87,473.21,486.56,499.91,513.25,526.6,539.95,553.29,566.64,579.98,593.33,606.68,620.02,633.37,646.71,660.06,673.41,686.75,700.1,713.45,726.79,740.14,753.48,766.83,780.18,793.52,806.87,820.21,833.56,846.91,860.25,873.6,886.95,900.29,913.64,926.98,940.33,953.68,967.02,980.37,993.71,1007.1,1020.4,1033.8,1047.1
0.50821,0.50982,0.50943,0.514,0.50736,0.51253,0.51154,0.51344,0.51819,0.52739,0.52695,0.5412,0.57254,0.58589,0.61001,0.66317,0.72612,0.77197,0.81404,0.83276,0.8404,0.86624,0.88201,0.88067,0.87767,0.86032,0.82463,0.78879,0.76122,0.74096,0.71666,0.68734,0.65922,0.62317,0.60217,0.61255,0.59539,0.5787,0.57844,0.57032,0.56414,0.55266,0.5577,0.54218,0.53961,0.53257,0.52534,0.51922,0.51066,0.51286,0.50299,0.49978,0.49802,0.48694,0.48864,0.49245,0.48763,0.48832,0.48569,0.48825,0.48714,0.48615,0.48457,0.48739,0.48554,0.48679,0.49231,0.49111,0.49035,0.49249,0.49705,0.49369,0.49736,0.49241,0.4941,0.50267,0.49552,0.49735,0.49743,0.50123,0.49694,0.50082,0.50308,0.49949,0.50022,0.50016,0.49975,0.49704,0.49878,0.50236,0.49935,0.49735,0.49728,0.501,0.50141,0.5003,0.50082,0.49962,0.50087,0.50462,0.49778
