-354.25,-340.9,-327.55,-314.21,-300.86,-287.52,-274.17,-260.82,-247.48,-234.13,-220.79,-207.44,-194.09,-180.75,-167.4,-154.05,-140.71,-127.36,-114.02,-100.67,-87.324,-73.978,-60.632,-47.285,-33.939,-20.593,-7.247,6.0992,19.445,32.791,46.138,59.484,72.83,86.176,99.522,112.87,126.21,139.56,152.91,166.25,179.6,192.95,206.29,219.64,232.98,246.33,259.68,273.02,286.37,299.71,313.06,326.41,339.75,353.1,366.45,379.79,393.14,406.48,419.83,433.18,446.52,459.87,473.21,486.56,499.91,513.25,526.6,539.95,553.29,566.64,579.98,593.33,606.68,620.02,633.37,646.71,660.06,673.41,686.75,700.1,713.45,726.79,740.14,753.48,766.83,780.18,793.52,806.87,820.21,833.56,846.91,860.25,873.6,886.95,900.29,913.64,926.98,940.33,953.68,967.02,980.37,993.71,1007.1,1020.4,1033.8,1047.1,1060.4,1073.8,1087.1,1100.5,1113.8,1127.2,1140.5,1153.9,1167.2,1180.6,1193.9,1207.3,1220.6,1233.9,1247.3
0.50719,0.50023,0.5064,0.5089,0.50337,0.50225,0.50864,0.5069,0.50916,0.5057,0.50677,0.51108,0.50623,0.51397,0.53369,0.54692,0.57379,0.61109,0.65007,0.67238,0.71181,0.75991,0.8184,0.84859,0.87064,0.87331,0.88179,0.88626,0.87914,0.86697,0.85113,0.80635,0.76131,0.71698,0.68059,0.64894,0.61354,0.59136,0.56513,0.52734,0.51963,0.50411,0.49184,0.47711,0.47751,0.46959,0.46485,0.45875,0.46855,0.47769,0.46822,0.47825,0.47827,0.48027,0.48522,0.47799,0.49255,0.4864,0.49387,0.49592,0.50331,0.50254,0.50468,0.50578,0.49375,0.50592,0.50415,0.50398,0.50347,0.49987,0.50123,0.49493,0.50758,0.49494,0.49783,0.49967,0.49738,0.48933,0.49788,0.49804,0.50104,0.48785,0.4945,0.48964,0.50222,0.49432,0.49115,0.49768,0.4977,0.48665,0.49014,0.49282,0.49113,0.49411,0.49747,0.49187,0.48936,0.49042,0.50404,0.4924,0.49088,0.49551,0.49779,0.50138,0.49849,0.49803,0.50023,0.49318,0.50511,0.49747,0.5001,0.50249,0.49165,0.49949,0.497,0.50233,0.49048,0.49615,0.50131,0.49065,0.48584
