-287.52,-274.17,-260.82,-247.48,-234.13,-220.79,-207.44,-194.09,-180.75,-167.4,-154.05,-140.71,-127.36,-114.02,-100.67,-87.324,-73.978,-60.632,-47.285,-33.939,-20.593,-7.247,6.0992,19.445,32.791,46.138,59.484,72.83,86.176,99.522,112.87,126.21,139.56,152.91,166.25,179.6,192.95,206.29,219.64,232.98,246.33,259.68,273.02,286.37,299.71,313.06,326.41,339.75,353.1,366.45,379.79,393.14,406.48,419.83,433.18,446.52,459.87,473.21,486.56,499.91,513.25,526.6,539.95,553.29,566.64,579.98,593.33,606.68,620.02,633.37,646.71,660.06,673.41,686.75,700.1,713.45,726.79,740.14,753.48,766.83,780.18,793.52,806.87,820.21,833.56,846.91,860.25,873.6,886.95,900.29,913.64,926.98,940.33,953.68,967.02,980.37,993.71,1007.1,1020.4,1033.8,1047.1
0.51255,0.51078,0.50985,0.50565,0.50611,0.51039,0.50668,0.51177,0.50925,0.51706,0.5143,0.5202,0.52695,0.53557,0.54837,0.57594,0.62062,0.66829,0.70741,0.73763,0.75948,0.79968,0.82214,0.82778,0.82774,0.81,0.77866,0.73633,0.70157,0.68586,0.66651,0.64467,0.6277,0.60814,0.60196,0.6013,0.59758,0.58258,0.57875,0.58087,0.5721,0.56729,0.56516,0.55857,0.55015,0.54823,0.5406,0.5365,0.52952,0.5262,0.5258,0.51735,0.51876,0.51689,0.51193,0.50612,0.5083,0.50905,0.50333,0.49876,0.5008,0.501,0.50015,0.50017,0.50064,0.49666,0.49906,0.49736,0.50122,0.49662,0.50273,0.50246,0.49748,0.50022,0.50181,0.50046,0.50393,0.49966,0.50559,0.50477,0.50448,0.49622,0.50688,0.50072,0.50444,0.50117,0.4996,0.50327,0.50683,0.5044,0.50568,0.50581,0.50306,0.50814,0.50337,0.50618,0.50345,0.50629,0.5007,0.50522,0.50324
